airbnb_listing_id,adr,price_median,price_std,n_dates,first_date,last_date,period_days,occupancy_proxy,est_annual_revenue,est_revenue_observed_period
1193657356522503551,727.4571428571429,702.0,59.3832274456631,70,2025-01-21,2025-03-31,70,1.0,265521.85714285716,50922.00000000001
1195858349379362032,864.7156862745098,945.0,296.8490377274119,153,2025-01-11,2025-04-20,100,1.0,315621.2254901961,132301.5
1197121947398131654,398.0967261904762,383.0,43.21021521352136,168,2025-01-07,2025-04-20,104,1.0,145305.30505952382,66880.25
1197195878719681680,400.62522084656086,384.0,46.56777513680588,189,2025-01-12,2025-04-20,99,1.0,146228.20560899473,75718.16674
1198703061430420363,391.2956989247312,400.0,98.33151520989385,93,2025-02-26,2025-04-20,54,1.0,142822.9301075269,36390.5
1199996219082185363,227.88484848484848,200.0,65.80036381957076,165,2025-01-23,2025-04-16,84,1.0,83177.9696969697,37601.0
1203075817950465589,1411.3793103448277,1400.0,34.062951769331086,87,2025-01-30,2025-04-20,81,1.0,515153.4482758621,122790.00000000001
1203140233522044896,471.458859009009,506.0,92.20324391962903,222,2025-01-12,2025-04-19,98,1.0,172082.4835382883,104663.8667
1207335703563012811,434.22709317535544,427.0,19.396745400672092,211,2025-01-13,2025-04-20,98,1.0,158492.88900900472,91621.91666
1207338410880339003,435.0734215859031,427.0,22.620084445565883,227,2025-01-25,2025-04-20,86,1.0,158801.79887885464,98761.6667
1207383031689344642,674.9166666666666,800.0,182.9241991992996,192,2025-01-12,2025-04-19,98,1.0,246344.5833333333,129584.0
1207864392976162235,554.8304347826087,600.0,159.3010475237631,230,2025-01-13,2025-04-20,98,1.0,202513.10869565216,127611.0
1207881809440158991,434.6496455319149,427.0,22.268025028558124,235,2025-01-19,2025-04-20,92,1.0,158647.12061914895,102142.6667
1207940918769840398,399.22906,382.0,46.82435993335071,195,2025-01-24,2025-04-20,87,1.0,145718.6069,77849.6667
1207992119242235910,390.0867271493213,374.5,48.977445282851534,221,2025-01-11,2025-04-20,100,1.0,142381.65540950227,86209.1667
1208704132667695539,616.2873443983402,600.0,63.65003956060485,241,2025-01-10,2025-04-20,101,1.0,224944.88070539417,148525.25
1208718899534488031,435.0926757847534,427.0,22.779626406447903,223,2025-01-21,2025-04-20,90,1.0,158808.82666143498,97025.6667
1208735754877396448,433.66346153846155,427.0,20.106052434070808,208,2025-01-08,2025-04-20,103,1.0,158287.16346153847,90202.0
1208746927423730353,394.4072251231527,379.0,48.48561830925437,203,2025-01-12,2025-04-20,99,1.0,143958.63716995076,80064.6667
1208757710030861160,389.2944985436893,372.0,50.29361166017835,206,2025-01-24,2025-04-20,87,1.0,142092.4919684466,80194.6667
1208757855935244741,393.9708335,374.5,49.823607991858225,200,2025-01-13,2025-04-20,98,1.0,143799.3542275,78794.1667
1209010210831577821,1082.6623376623377,1000.0,185.58707524651905,77,2025-01-19,2025-04-05,77,1.0,395171.75324675324,83365.0
1213824251801309412,1125.2098930481284,993.0,421.2491700907422,187,2025-01-14,2025-04-20,97,1.0,410701.61096256686,210414.25
1214464056304542513,711.8830049261084,668.6667,134.63620882895665,203,2025-01-21,2025-04-20,90,1.0,259837.29679802954,144512.25
1216602433904805187,600.348856372549,607.0,109.05728012528293,204,2025-01-15,2025-04-20,96,1.0,219127.33257598037,122471.1667
1218889785346856352,574.7,505.0,93.3957652440262,30,2025-01-14,2025-02-27,45,0.6666666666666666,139843.6666666667,17241.0
1219597802580113056,602.279232460733,607.0,119.40678929743655,191,2025-01-09,2025-04-20,102,1.0,219831.91984816757,115035.33340000002
1219655958873769070,709.1632304123711,660.16665,135.57367056908106,194,2025-01-21,2025-04-20,90,1.0,258844.57910051546,137577.6667
1226846054624436877,714.6511904761904,693.0,132.39508978332807,210,2025-01-11,2025-04-20,100,1.0,260847.6845238095,150076.75
1226856286781952840,720.3633177570093,729.5,129.2920844327843,214,2025-01-11,2025-04-20,100,1.0,262932.6109813084,154157.75
1229942592150628971,342.34,220.0,273.87610185386137,25,2025-02-21,2025-04-06,45,0.5555555555555556,69418.94444444444,8558.5
1233370107101543516,409.8952205882353,380.5,58.39953826513192,136,2025-01-31,2025-04-20,80,1.0,149611.75551470587,55745.75
1233973103621276698,398.7967741935484,383.0,45.657096316696006,155,2025-01-20,2025-04-20,91,1.0,145560.82258064518,61813.5
1233994658216308874,410.6914893617021,377.0,70.46433139170655,141,2025-01-09,2025-04-20,102,1.0,149902.39361702127,57907.5
1234084273027568746,399.98726875,376.0,52.53439064004547,144,2025-01-17,2025-04-20,94,1.0,145995.35309375,57598.1667
1236367599770739400,579.1864406779661,600.0,28.27968356665329,59,2025-01-26,2025-04-20,85,0.6941176470588235,146738.5882352941,34172.0
1238321506456103932,760.2575757575758,770.0,145.35547211601866,198,2025-02-04,2025-04-20,76,1.0,277494.01515151514,150531.0
1242002119123644781,5622.6611111111115,5500.0,210.09501103173696,90,2025-01-07,2025-04-06,90,1.0,2052271.3055555557,506039.50000000006
1242713378625026725,636.9579281553398,660.0,116.24772486894658,206,2025-01-15,2025-04-20,96,1.0,232489.64377669903,131213.3332
1247028916537033972,1761.7733333333333,1700.0,125.27230592046521,75,2025-01-12,2025-04-07,86,0.872093023255814,560797.0348837209,132133.0
1248514191377483703,525.7079439252336,495.0,165.17637459797388,214,2025-01-12,2025-04-20,99,1.0,191883.39953271026,112501.5
1248685472424986601,292.2368421052632,280.5,48.155258033206174,38,2025-02-01,2025-04-06,65,0.5846153846153846,62358.846153846156,11105.0
1249371220066552412,598.2648155555556,599.0,117.84854287225158,180,2025-01-29,2025-04-20,82,1.0,218366.6576777778,107687.6668
1249385754807434824,600.5720489583333,607.0,114.7017895097174,192,2025-01-24,2025-04-20,87,1.0,219208.79786979166,115309.8334
1249919049392818339,602.7856608108108,545.0,154.30589446052346,222,2025-01-10,2025-04-20,101,1.0,220016.76619594594,133818.4167
1250122800440869898,806.422077922078,887.125,159.6996919525603,154,2025-01-13,2025-04-07,85,1.0,294344.05844155845,124189.0
1254384361135492137,638.1924778761062,604.0,179.39371198211427,226,2025-01-14,2025-04-20,97,1.0,232940.25442477874,144231.5
1254489827996538747,1238.6441432432432,1190.0,195.2627344044058,74,2025-01-12,2025-04-07,86,0.8604651162790697,389020.6780116279,91659.6666
1257312272803306995,558.9984128571429,545.0,93.59981070708112,210,2025-01-12,2025-04-20,99,1.0,204034.42069285715,117389.6667
1259534245145609058,444.06282027972026,384.0,143.6202932871819,143,2025-01-15,2025-04-20,96,1.0,162082.92940209789,63500.9833
1260073533686146608,437.0,377.0,159.242603852488,187,2025-01-20,2025-04-20,91,1.0,159505.0,81719.0
1262982199583014782,754.6294416243654,703.3333,150.04231717021307,197,2025-01-20,2025-04-20,91,1.0,275439.74619289336,148662.0
1263128865886946817,592.0514187234043,607.0,89.84665424675903,235,2025-01-12,2025-04-20,99,1.0,216098.76783404255,139132.0834
1264729892004302735,455.84,450.0,43.641609934179314,35,2025-02-19,2025-04-19,60,0.5833333333333334,97055.93333333332,15954.4
1265161823691467042,640.358413592233,660.0,113.89348956174717,206,2025-01-12,2025-04-20,99,1.0,233730.82096116504,131913.8332
1265295313956605287,397.36165862068964,372.0,44.444671433634475,203,2025-01-11,2025-04-20,100,1.0,145037.0053965517,80664.4167
1265370363028714118,399.53855721393035,382.0,45.888540981469006,201,2025-01-12,2025-04-20,99,1.0,145831.5733830846,80307.25
1266717192483343855,600.0,550.0,105.58191598757128,62,2025-02-18,2025-04-20,62,1.0,219000.0,37200.0
1267332355220608617,668.5797101449275,699.0,102.15495630155974,69,2025-01-29,2025-04-07,69,1.0,244031.59420289853,46132.0
1268755217310742256,791.3513513513514,800.0,25.184007509414258,37,2025-01-21,2025-04-06,76,0.4868421052631579,140621.05263157896,29280.0
1268889705366032062,1005.0625,1000.0,28.29756117590238,128,2025-01-06,2025-04-07,92,1.0,366847.8125,128648.0
1269623861253689862,407.3966448051948,380.0,62.73098370374572,154,2025-01-26,2025-04-20,85,1.0,148699.7753538961,62739.0833
1269636598524749154,392.74024840425534,374.5,50.73285436571118,188,2025-01-27,2025-04-20,84,1.0,143350.1906675532,73835.1667
1271171762063321920,581.25,650.0,238.85379704672135,56,2025-02-02,2025-04-20,78,0.717948717948718,152317.3076923077,32550.0
1272260793182499350,569.5251853333333,582.0,40.67249697053782,45,2025-02-27,2025-04-19,52,0.8653846153846154,179893.29171346154,25628.633339999997
1272537775161574422,566.3597122302158,495.0,208.80501339469117,139,2025-01-27,2025-04-20,84,1.0,206721.29496402876,78724.0
1274055523929375490,606.8991816964286,545.0,153.10563620739242,224,2025-01-08,2025-04-20,103,1.0,221518.20131919644,135945.4167
1274533646308060247,625.2028017699115,601.25,178.20492236666843,226,2025-01-25,2025-04-20,86,1.0,228199.0226460177,141295.8332
1274679812745645557,594.6753971428572,607.0,109.58817287896781,210,2025-01-14,2025-04-20,97,1.0,217056.51995714285,124881.8334
1276789839775235217,430.06976744186045,500.0,184.9638826197,43,2025-02-02,2025-04-07,65,0.6615384615384615,103845.30769230767,18493.0
1277103969415516416,454.006172962963,470.0,23.195775318408746,54,2025-02-03,2025-04-20,77,0.7012987012987013,116213.78791038963,24516.33334
1277671971539993475,281.9166666666667,273.5,48.9347002142393,30,2025-03-04,2025-04-18,46,0.6521739130434783,67108.42391304349,8457.5
1280559161534348023,626.4492066666667,597.83335,88.99919272752558,210,2025-01-13,2025-04-20,98,1.0,228653.96043333333,131554.3334
1282577030741754149,398.86630054945056,382.0,49.58654973463984,182,2025-01-17,2025-04-20,94,1.0,145586.19970054945,72593.6667
1282585098065467787,399.4261479041916,382.0,49.09071798683404,167,2025-01-12,2025-04-20,99,1.0,145790.54398502994,66704.1667
1283982403734255309,593.4635112426035,586.6667,118.65181499741095,169,2025-01-30,2025-04-20,81,1.0,216614.1816035503,100295.3334
1284110666632259028,600.6614042105264,600.0,117.85989104597351,190,2025-01-14,2025-04-20,97,1.0,219241.41253684214,114125.6668
1285538056394050628,1079.0913654618473,1320.0,440.0504370518926,249,2025-01-06,2025-04-20,105,1.0,393868.3483935743,268693.75
1286394668026043637,2028.7058823529412,2000.0,426.8547992091024,85,2025-01-13,2025-04-07,85,1.0,740477.6470588235,172440.0
1292815457899461748,717.8842281879195,644.0,224.30152613306103,149,2025-01-12,2025-04-20,99,1.0,262027.7432885906,106964.75
1297930390704189766,596.7044717073171,545.0,157.0341476338399,205,2025-01-10,2025-04-20,101,1.0,217797.13217317074,122324.4167
1297930815921503919,930.051088442211,871.0,221.14595465555163,199,2025-01-20,2025-04-20,91,1.0,339468.64728140703,185080.1666
1303745304497797235,714.5645539906103,691.0,130.33546075557803,213,2025-01-17,2025-04-20,94,1.0,260816.06220657277,152202.25
1304403734260231676,643.0599173553719,641.625,140.56100927577262,242,2025-01-06,2025-04-20,105,1.0,234716.86983471076,155620.5
1304433283397417052,1105.9441176470589,967.25,251.85377460296525,170,2025-01-14,2025-04-20,97,1.0,403669.6029411765,188010.5
1307990676918354925,605.7382008849557,607.0,109.01948731435871,226,2025-01-13,2025-04-20,98,1.0,221094.44332300883,136896.8334
1311575286815584867,790.9603670731707,753.0,158.59736653631217,82,2025-01-26,2025-04-20,85,0.9647058823529412,278511.1033705882,64858.7501
1312949509621922876,647.1384976525821,627.0,182.96041256934137,213,2025-01-16,2025-04-20,95,1.0,236205.55164319248,137840.5
1313064371372817918,976.031746031746,880.0,109.3266560051752,252,2025-01-09,2025-04-20,102,1.0,356251.5873015873,245960.0
1314095834089788250,794.9188051282051,800.0,90.23898288125167,78,2025-02-01,2025-04-19,78,1.0,290145.3638717949,62003.6668
1315954985293478319,811.6538461538462,950.0,323.4285610462504,260,2025-01-09,2025-04-20,102,1.0,296253.6538461539,211030.0
1317427472349939673,1000.0,1000.0,0.0,91,2025-01-06,2025-04-06,91,1.0,365000.0,91000.0
1318315111310867765,752.7510283950617,700.0,131.09232834776245,81,2025-01-29,2025-04-19,81,1.0,274754.12536419753,60972.8333
1318376138623084691,785.413725882353,786.6667,22.07734399265538,85,2025-01-26,2025-04-20,85,1.0,286676.00994705886,66760.1667
1320994692912931266,1087.4173387096773,865.0,264.08171471408286,248,2025-01-06,2025-04-20,105,1.0,396907.32862903224,269679.5
1320995339425720277,742.5435648514851,672.0,189.90339245555242,202,2025-01-12,2025-04-20,99,1.0,271028.40117079206,149993.8001
1321022086036905023,899.7364675213676,858.0,154.8974610464681,234,2025-01-13,2025-04-20,98,1.0,328403.81064529915,210538.3334
1321134786322096510,724.5619158878504,634.0,279.662059160464,214,2025-01-23,2025-04-20,88,1.0,264465.0992990654,155056.25
1329787295308110610,935.0,935.0,0.0,71,2025-02-09,2025-04-20,71,1.0,341275.0,66385.0
1333504785474035960,588.6463414634146,616.0,73.56581364375135,82,2025-01-29,2025-04-20,82,1.0,214855.91463414632,48269.0
